timestamp,open,high,low,close,volume,time,day_of_week,hour_of_day,sma15,sma60,rsi
1633564800000,55315.0,55332.31,53357.0,53785.22,54917.37766,2021-10-07,3,0,46386.88733333333,46973.78283333334,
1633651200000,53785.22,56100.0,53617.61,53951.43,46160.25785,2021-10-08,4,0,46992.632,47102.083333333336,
1633737600000,53955.67,55489.0,53661.67,54949.72,55177.08013,2021-10-09,5,0,47801.90866666667,47258.16216666667,
1633824000000,54949.72,56561.31,54080.0,54659.0,89237.836128,2021-10-10,6,0,48601.132666666665,47410.628833333336,
1633910400000,54659.01,57839.04,54415.06,57471.35,52933.165751,2021-10-11,0,0,49555.16266666666,47628.50133333333,
1633996800000,57471.35,57680.0,53879.0,55996.93,53471.2855,2021-10-12,1,0,50478.468,47765.11683333334,
1634083200000,55996.91,57777.0,54167.19,57367.0,55808.44492,2021-10-13,2,0,51567.832,47936.75833333333,
1634169600000,57370.83,58532.54,56818.05,57347.94,43053.336781,2021-10-14,3,0,52622.742666666665,48109.66033333333,
1634256000000,57347.94,62933.0,56850.0,61672.42,82512.908022,2021-10-15,4,0,53812.630666666664,48372.5125,
1634342400000,61672.42,62378.42,60150.0,60875.57,35467.88096,2021-10-16,5,0,54661.56133333333,48642.17283333333,
1634428800000,60875.57,61718.39,58963.0,61528.33,39099.24124,2021-10-17,6,0,55587.79000000001,48922.556833333336,
1634515200000,61528.32,62695.78,59844.45,62009.84,51798.44844,2021-10-18,0,0,56508.44533333334,49176.7105,
1634601600000,62005.6,64486.0,61322.22,64280.59,53628.107744,2021-10-19,1,0,57512.15533333333,49426.0125,
1634688000000,64280.59,67000.0,63481.4,66001.41,51428.934856,2021-10-20,2,0,58480.78333333333,49712.33816666667,
1634774400000,66001.4,66639.74,62000.0,62193.15,68538.64537,2021-10-21,3,0,58939.32666666667,49928.237,
1634860800000,62193.15,63732.39,60000.0,60688.22,52119.35886,2021-10-22,4,0,59399.526666666665,50114.89316666666,
1634947200000,60688.23,61747.64,59562.15,61286.75,27626.93678,2021-10-23,5,0,59888.547999999995,50341.77216666667,
1635033600000,61286.75,61500.0,59510.63,60852.22,31226.57676,2021-10-24,6,0,60282.047999999995,50539.753833333336,
1635120000000,60852.22,63710.63,60650.0,63078.78,36853.83806,2021-10-25,0,0,60843.36666666667,50810.33566666666,
1635206400000,63078.78,63293.48,59817.55,60328.81,40217.50083,2021-10-26,1,0,61033.86400000001,50997.98416666666,
1635292800000,60328.81,61496.0,58000.0,58413.44,62124.49016,2021-10-27,2,0,61194.96466666667,51156.61899999999,
1635379200000,58413.44,62499.0,57820.0,60575.89,61056.35301,2021-10-28,3,0,61408.890666666666,51353.420000000006,
1635465600000,60575.9,62980.0,60174.81,62253.71,43973.90414,2021-10-29,4,0,61735.942,51607.933333333334,
1635552000000,62253.7,62359.25,60673.0,61859.19,31478.12566,2021-10-30,5,0,61748.39333333333,51853.905,
1635638400000,61859.19,62405.3,59945.36,61299.8,39267.63794,2021-10-31,6,0,61776.67533333333,52062.05966666667,
1635724800000,61299.81,62437.74,59405.0,60911.11,44687.66672,2021-11-01,0,0,61735.527333333324,52256.467500000006,
1635811200000,60911.12,64270.0,60624.68,63219.99,46368.2841,2021-11-02,1,0,61816.204000000005,52476.814999999995,
1635897600000,63220.57,63500.0,60382.76,62896.48,43336.09049,2021-11-03,2,0,61723.93000000001,52693.16233333333,
1635984000000,62896.49,63086.31,60677.01,61395.01,35930.93314,2021-11-04,3,0,61416.83666666667,52853.79783333334,
1636070400000,61395.01,62595.72,60721.0,60937.12,31604.48749,2021-11-05,4,0,61333.10133333333,52991.68483333334,
1636156800000,60940.18,61560.49,60050.0,61470.61,25590.57408,2021-11-06,5,0,61385.26066666667,53235.13283333334,
1636243200000,61470.62,63286.35,61322.78,63273.59,25515.6883,2021-11-07,6,0,61517.71666666667,53522.22083333333,
1636329600000,63273.58,67789.0,63273.58,67525.83,54442.094554,2021-11-08,0,0,61962.624,53874.399,
1636416000000,67525.82,68524.25,66222.4,66947.66,44661.378068,2021-11-09,1,0,62220.549333333336,54242.678166666665,
1636502400000,66947.67,69000.0,62822.9,64882.43,65171.504046,2021-11-10,2,0,62524.123999999996,54571.157166666664,
1636588800000,64882.42,65600.07,64100.0,64774.26,37237.98058,2021-11-11,3,0,62948.17866666667,54883.64083333334,
1636675200000,64774.25,65450.7,62278.0,64122.23,44490.10816,2021-11-12,4,0,63184.60133333333,55203.332500000004,
1636761600000,64122.22,65000.0,63360.22,64380.0,22504.97383,2021-11-13,5,0,63326.35400000001,55491.1405,
1636848000000,64380.01,65550.51,63576.27,65519.1,25705.07347,2021-11-14,6,0,63570.348,55781.102,
1636934400000,65519.11,66401.82,63400.0,63606.74,37829.37124,2021-11-15,0,0,63724.144,56045.584,
1637020800000,63606.73,63617.31,58574.07,60058.87,77455.15609,2021-11-16,1,0,63667.328,56258.23216666667,
1637107200000,60058.87,60840.23,58373.0,60344.87,46289.38491,2021-11-17,2,0,63475.65333333333,56459.101,
1637193600000,60344.86,60976.0,56474.26,56891.62,62146.99931,2021-11-18,3,0,63075.32933333333,56619.93216666667,
1637280000000,56891.62,58320.0,55600.0,58052.24,50715.88726,2021-11-19,4,0,62852.477999999996,56870.542499999996,
1637366400000,58057.1,59845.0,57353.0,59707.51,33811.5901,2021-11-20,5,0,62770.50399999999,57186.761333333336,
1637452800000,59707.52,60029.76,58486.65,58622.02,31902.22785,2021-11-21,6,0,62580.598,57438.06816666667,
1637539200000,58617.7,59444.0,55610.0,56247.18,51724.32047,2021-11-22,0,0,62112.17066666667,57627.76683333333,
1637625600000,56243.83,58009.99,55317.0,57541.27,49917.85017,2021-11-23,1,0,61446.53333333333,57873.2785,
1637712000000,57541.26,57735.0,55837.0,57138.29,39612.04964,2021-11-24,2,0,60792.575333333334,58114.405999999995,
1637798400000,57138.29,59398.9,57000.0,58960.36,42153.51522,2021-11-25,3,0,60397.77066666666,58377.73033333333,
1637884800000,58960.37,59150.0,53500.0,53726.53,65927.87066,2021-11-26,4,0,59661.25533333333,58570.71666666667,
1637971200000,53723.72,55280.0,53610.0,54721.03,29716.99957,2021-11-27,5,0,59034.50866666667,58798.95816666666,
1638057600000,54716.47,57445.05,53256.64,57274.88,36163.7137,2021-11-28,6,0,58560.834,59061.468166666666,
1638144000000,57274.89,58865.97,56666.67,57776.25,40125.28009,2021-11-29,0,0,58044.644,59294.00399999999,
1638230400000,57776.25,59176.99,55875.55,56950.56,49161.05194,2021-11-30,1,0,57600.89866666667,59440.819833333335,
1638316800000,56950.56,59053.55,56458.01,57184.07,44956.63656,2021-12-01,2,0,57409.24533333334,59599.972666666676,
1638403200000,57184.07,57375.47,55777.77,56480.34,37574.05976,2021-12-02,3,0,57151.61,59737.97816666667,
1638489600000,56484.26,57600.0,51680.0,53601.05,58927.69027,2021-12-03,4,0,56932.23866666667,59810.91333333333,
1638576000000,53601.05,53859.1,42000.3,49152.47,114203.373748,2021-12-04,5,0,56338.92066666667,59772.25466666666,
1638662400000,49152.46,49699.05,47727.21,49396.33,45580.82012,2021-12-05,6,0,55651.50866666667,59673.61016666667,
1638748800000,49396.32,50891.11,47100.0,50441.92,58571.21575,2021-12-06,0,0,55106.16866666667,59617.8885,
1638835200000,50441.91,51936.33,50039.74,50588.95,38253.46877,2021-12-07,1,0,54728.95333333333,59561.84716666667,
1638921600000,50588.95,51200.0,48600.0,50471.19,38425.92466,2021-12-08,2,0,54257.61466666667,59487.205,
1639008000000,50471.19,50797.76,47320.0,47545.59,37692.68665,2021-12-09,3,0,53618.10133333333,59368.648166666666,
1639094400000,47535.9,50125.0,46852.0,47140.54,44233.57391,2021-12-10,4,0,52830.113333333335,59196.468,
1639180800000,47140.54,49485.71,46751.0,49389.99,28889.19358,2021-12-11,5,0,52541.01066666667,59086.35233333333,
1639267200000,49389.99,50777.0,48638.0,50053.9,26017.93421,2021-12-12,6,0,52229.86866666667,58964.467333333334,
1639353600000,50053.9,50189.97,45672.75,46702.75,50869.52093,2021-12-13,0,0,51525.060000000005,58787.0475,
1639440000000,46702.76,48700.41,46290.0,48343.28,39955.98445,2021-12-14,1,0,50896.19533333333,58564.89516666667,
1639526400000,48336.95,49500.0,46547.0,48864.98,51629.181,2021-12-15,2,0,50357.15666666667,58364.71866666667,
1639612800000,48864.98,49436.43,47511.0,47632.38,31949.86739,2021-12-16,3,0,49720.37733333333,58133.1195,
1639699200000,47632.38,47995.96,45456.0,46131.2,43104.4887,2021-12-17,4,0,49030.43466666667,57868.47550000001,
1639785600000,46133.83,47392.37,45500.0,46834.48,25020.05271,2021-12-18,5,0,48579.329999999994,57577.707,
1639872000000,46834.47,48300.01,46406.91,46681.23,29305.70665,2021-12-19,6,0,48414.58066666666,57255.704,
1639958400000,46681.24,47537.57,45558.85,46914.16,35848.50609,2021-12-20,0,0,48249.102666666666,57001.05416666667,
1640044800000,46914.17,49328.96,46630.0,48889.88,37713.92924,2021-12-21,1,0,48145.63333333333,56804.415166666666,
1640131200000,48887.59,49576.13,48421.87,48588.16,27004.2022,2021-12-22,2,0,48012.24733333334,56592.772000000004,
1640217600000,48588.17,51375.0,47920.42,50838.81,35192.54046,2021-12-23,3,0,48036.75533333333,56425.88183333333,
1640304000000,50838.82,51810.0,50384.43,50820.0,31684.84269,2021-12-24,4,0,48255.049333333336,56221.56883333334,
1640390400000,50819.99,51156.23,50142.32,50399.66,19135.51613,2021-12-25,5,0,48472.324,56056.083,
1640476800000,50399.67,51280.0,49412.0,50775.49,22569.88914,2021-12-26,6,0,48564.69066666667,55928.783833333335,
1640563200000,50775.48,52088.0,50449.0,50701.44,28792.21566,2021-12-27,0,0,48607.85999999999,55764.20966666667,
1640649600000,50701.44,50704.05,47313.01,47543.74,45853.33924,2021-12-28,1,0,48663.92599999999,55519.0435,
1640736000000,47543.74,48139.08,46096.99,46464.66,39498.87,2021-12-29,2,0,48538.68466666667,55262.468,
1640822400000,46464.66,47900.0,45900.0,47120.87,30352.29569,2021-12-30,3,0,48422.41066666667,55026.1525,
1640908800000,47120.88,48548.26,45678.0,46216.93,34937.99796,2021-12-31,4,0,48328.047333333336,54781.2495,
1640995200000,46216.93,47954.63,46208.37,47722.65,19604.46325,2022-01-01,5,0,48434.144,54522.96050000001,
1641081600000,47722.66,47990.0,46654.0,47286.18,18340.4604,2022-01-02,6,0,48464.257333333335,54262.78883333333,
1641168000000,47286.18,47570.0,45696.0,46446.1,27662.0771,2022-01-03,0,0,48448.582,54013.64033333333,
1641254400000,46446.1,47557.54,45500.0,45832.01,35491.4136,2022-01-04,1,0,48376.43866666666,53761.8885,
1641340800000,45832.01,47070.0,42500.0,43451.13,51784.11857,2022-01-05,2,0,48013.85533333333,53461.56383333333,
1641427200000,43451.14,43816.0,42430.58,43082.31,38880.37305,2022-01-06,3,0,47646.79866666666,53125.0425,
1641513600000,43082.3,43145.83,40610.0,41566.48,54836.50818,2022-01-07,4,0,47028.64333333333,52692.38666666667,
1641600000000,41566.48,42300.0,40501.0,41679.74,32952.73111,2022-01-08,5,0,46419.29266666667,52271.25466666666,
1641686400000,41679.74,42786.7,41200.02,41864.62,22724.39426,2022-01-09,6,0,45850.29,51887.624500000005,
1641772800000,41864.62,42248.5,39650.0,41822.49,50729.17019,2022-01-10,0,0,45253.42333333333,51505.095,
1641859200000,41822.49,43100.0,41268.93,42729.29,37296.43729,2022-01-11,1,0,44721.94666666667,51148.545999999995,
1641945600000,42729.29,44322.0,42450.0,43902.66,33943.2928,2022-01-12,2,0,44479.208,50807.257,
1642032000000,43902.65,44500.0,42311.22,42560.11,34910.87762,2022-01-13,3,0,44218.90466666667,50424.60716666666,
1642118400000,42558.35,43448.78,41725.95,43059.96,32640.88292,2022-01-14,4,0,43948.17733333333,50082.16083333334,
1642204800000,43059.96,43800.0,42555.0,43084.29,21936.05616,2022-01-15,5,0,43739.33466666667,49799.25116666666,
1642291200000,43084.29,43475.0,42581.79,43071.66,20602.35271,2022-01-16,6,0,43429.26866666667,49511.36433333333,
1642377600000,43071.66,43176.18,41540.42,42201.62,27562.08613,2022-01-17,0,0,43090.298,49266.530999999995,
1642464000000,42201.63,42691.0,41250.0,42352.12,29324.08257,2022-01-18,1,0,42817.36600000001,49004.86233333334,
1642550400000,42352.12,42559.13,41138.56,41660.01,31685.72159,2022-01-19,2,0,42539.23266666667,48704.07066666666,
1642636800000,41660.0,43505.0,40553.31,40680.91,42330.33953,2022-01-20,3,0,42354.55133333334,48405.05216666667,
1642723200000,40680.92,41100.0,35440.45,36445.31,88860.891999,2022-01-21,4,0,41912.08466666667,48075.021,
1642809600000,36445.31,36835.22,34008.0,35071.42,90471.338961,2022-01-22,5,0,41479.08066666666,47700.5235,
1642896000000,35071.42,36499.0,34601.01,36244.55,44279.52354,2022-01-23,6,0,41116.73466666667,47352.294499999996,
1642982400000,36244.55,37550.0,32917.17,36660.35,91904.753211,2022-01-24,0,0,40769.78333333333,46980.62766666667,
1643068800000,36660.35,37545.14,35701.0,36958.32,49232.40183,2022-01-25,1,0,40445.50533333334,46701.157499999994,
1643155200000,36958.32,38919.98,36234.63,36809.34,69830.16036,2022-01-26,2,0,40050.842,46402.62933333334,
1643241600000,36807.24,37234.47,35507.01,37160.1,53020.87934,2022-01-27,3,0,39601.337999999996,46067.38300000001,
1643328000000,37160.11,38000.0,36155.01,37716.56,42154.26956,2022-01-28,4,0,39278.43466666667,45733.054833333335,
1643414400000,37716.57,38720.74,37268.44,38166.84,26129.49682,2022-01-29,5,0,38952.22666666667,45419.99283333334,
1643500800000,38166.83,38359.26,37351.63,37881.76,21430.66527,2022-01-30,6,0,38605.39133333333,45098.28766666666,
1643587200000,37881.75,38744.0,36632.61,38466.9,36855.2458,2022-01-31,0,0,38298.40733333333,44798.06366666666,
1643673600000,38466.9,39265.2,38000.0,38694.59,34574.44663,2022-02-01,1,0,38064.60533333333,44549.62266666667,
1643760000000,38694.59,38855.92,36586.95,36896.36,35794.6813,2022-02-02,2,0,37700.888,44345.354166666664,
1643846400000,36896.37,37387.0,36250.0,37311.61,32081.10999,2022-02-03,3,0,37410.99466666667,44143.94216666666,
1643932800000,37311.98,41772.33,37026.73,41574.25,64703.95874,2022-02-04,4,0,37470.55066666667,43996.147666666664,
1644019200000,41571.7,41913.69,40843.01,41382.59,32532.34372,2022-02-05,5,0,37799.70266666667,43842.708333333336,
1644105600000,41382.6,42656.0,41116.56,42380.87,22405.16704,2022-02-06,6,0,38286.99933333333,43707.86966666666,
1644192000000,42380.87,44500.5,41645.85,43839.99,51060.62006,2022-02-07,0,0,38793.361999999994,43646.10966666667,
1644278400000,43839.99,45492.0,42666.0,44042.99,64880.29387,2022-02-08,1,0,39285.53799999999,43594.48383333333,
1644364800000,44043.0,44799.0,43117.92,44372.72,34428.16729,2022-02-09,2,0,39779.83133333333,43510.86266666667,
1644451200000,44372.71,45821.0,43174.01,43495.44,62357.29091,2022-02-10,3,0,40225.57133333334,43401.555,
1644537600000,43495.44,43920.0,41938.51,42373.73,44975.1687,2022-02-11,4,0,40573.14666666666,43329.40466666666,
1644624000000,42373.73,43079.49,41688.88,42217.87,26556.85681,2022-02-12,5,0,40873.234000000004,43227.3145,
1644710400000,42217.87,42760.0,41870.0,42053.66,17732.08113,2022-02-13,6,0,41132.35533333334,43113.7925,
1644796800000,42053.65,42842.4,41550.56,42535.94,34010.1306,2022-02-14,0,0,41442.634,43028.85183333334,
1644883200000,42535.94,44751.4,42427.03,44544.86,38095.19576,2022-02-15,1,0,41847.83133333333,43002.412833333336,
1644969600000,44544.85,44549.97,43307.0,43873.56,28471.8727,2022-02-16,2,0,42193.096000000005,42953.06416666667,
1645056000000,43873.56,44164.71,40073.21,40515.7,47245.99494,2022-02-17,3,0,42434.38533333333,42850.30533333333,
1645142400000,40515.71,40959.88,39450.0,39974.44,43845.92241,2022-02-18,4,0,42611.90733333333,42734.64333333333,
1645228800000,39974.45,40444.32,39639.03,40079.17,18042.0551,2022-02-19,5,0,42512.23533333333,42587.79816666667,
1645315200000,40079.17,40125.44,38000.0,38386.89,33439.29011,2022-02-20,6,0,42312.522,42417.776999999995,
1645401600000,38386.89,39494.35,36800.0,37008.16,62347.68496,2022-02-21,0,0,41954.34133333333,42187.26616666666,
1645488000000,37008.16,38429.0,36350.0,38230.33,53785.94589,2022-02-22,1,0,41580.363999999994,41977.43833333333,
1645574400000,38230.33,39249.93,37036.79,37250.01,43560.732,2022-02-23,2,0,41127.49866666667,41758.2775,
1645660800000,37250.02,39843.0,34322.28,38327.21,120476.29458,2022-02-24,3,0,40724.464666666674,41550.80616666667,
1645747200000,38328.68,39683.53,38014.37,39219.17,56574.57125,2022-02-25,4,0,40439.38,41359.435000000005,
1645833600000,39219.16,40348.45,38573.18,39116.72,29361.2568,2022-02-26,5,0,40222.24600000001,41218.98466666667,
1645920000000,39116.73,39855.7,37000.0,37699.07,46229.44719,2022-02-27,6,0,39920.992666666665,41072.891500000005,
1646006400000,37699.08,44225.84,37450.17,43160.0,73945.63858,2022-02-28,0,0,39994.74866666667,41006.877,
1646092800000,43160.0,44949.0,42809.98,44421.2,61743.09873,2022-03-01,1,0,40120.43266666667,40976.94816666667,
1646179200000,44421.2,45400.0,43334.09,43892.98,57782.65081,2022-03-02,2,0,40076.97400000001,40913.12033333333,
1646265600000,43892.99,44101.12,41832.28,42454.0,50940.61021,2022-03-03,3,0,39982.33666666667,40832.584,
1646352000000,42454.0,42527.3,38550.0,39148.66,61964.68498,2022-03-04,4,0,39891.200666666664,40710.96,
1646438400000,39148.65,39613.24,38407.59,39397.96,30363.13341,2022-03-05,5,0,39852.76866666667,40603.72583333333,
1646524800000,39397.97,39693.87,38088.57,38420.81,39677.26158,2022-03-06,6,0,39742.21133333333,40519.88716666667,
1646611200000,38420.8,39547.57,37155.0,37988.0,63994.11559,2022-03-07,0,0,39715.61866666667,40434.981999999996,
1646697600000,37988.01,39362.08,37867.65,38730.63,55583.06638,2022-03-08,1,0,39830.45,40387.71783333333,
1646784000000,38730.63,42594.06,38656.45,41941.71,67392.58799,2022-03-09,2,0,40077.87533333334,40392.084,
1646870400000,41941.7,42039.63,38539.73,39422.0,71962.93154,2022-03-10,3,0,40222.674666666666,40351.37366666667,
1646956800000,39422.01,40236.26,38223.6,38729.57,59018.7642,2022-03-11,4,0,40249.49866666667,40299.825,
1647043200000,38729.57,39486.71,38660.52,38807.36,24034.36432,2022-03-12,5,0,40222.04466666667,40234.459500000004,
1647129600000,38807.35,39310.0,37578.51,37777.34,32791.82359,2022-03-13,6,0,40132.75266666666,40132.370833333334,
1647216000000,37777.35,39947.12,37555.0,39671.37,46945.45375,2022-03-14,0,0,40264.23933333333,40084.22516666667,
1647302400000,39671.37,39887.61,38098.33,39280.33,46015.54926,2022-03-15,1,0,40005.59466666667,40021.23133333333,
1647388800000,39280.33,41718.0,38828.48,41114.0,88120.76167,2022-03-16,2,0,39785.114666666675,39988.39316666667,
1647475200000,41114.01,41478.82,40500.0,40917.9,37189.38087,2022-03-17,3,0,39586.77599999999,39952.49716666667,
1647561600000,40917.89,42325.02,40135.04,41757.51,45408.00969,2022-03-18,4,0,39540.34333333333,39945.09533333333,
1647648000000,41757.51,42400.0,41499.29,42201.13,29067.18108,2022-03-19,5,0,39743.84133333333,39942.57883333333,
1647734400000,42201.13,42296.26,40911.0,41262.11,30653.33468,2022-03-20,6,0,39868.117999999995,39935.947166666665,
1647820800000,41262.11,41544.22,40467.94,41002.25,39426.24877,2022-03-21,0,0,40040.214,39941.302833333335,
1647907200000,41002.26,43361.0,40875.51,42364.13,59454.94294,2022-03-22,1,0,40331.956,40039.94983333333,
1647993600000,42364.13,43025.96,41751.47,42882.76,40828.87039,2022-03-23,2,0,40608.76466666666,40170.13883333334,
1648080000000,42882.76,44220.89,42560.46,43991.46,56195.12374,2022-03-24,3,0,40745.41466666667,40299.254,
1648166400000,43991.46,45094.14,43579.0,44313.16,54614.43648,2022-03-25,4,0,41071.492,40426.80083333333,
1648252800000,44313.16,44792.99,44071.97,44511.27,23041.61741,2022-03-26,5,0,41456.93866666666,40552.683333333334,
1648339200000,44511.27,46999.0,44421.46,46827.76,41874.91071,2022-03-27,6,0,41991.632,40719.657,
1648425600000,46827.76,48189.84,46663.56,47122.21,58949.2614,2022-03-28,0,0,42614.62333333333,40885.69216666666,
1648512000000,47122.21,48096.47,46950.85,47434.8,36772.28457,2022-03-29,1,0,43132.185333333335,41047.662833333336,
1648598400000,47434.79,47700.22,46445.42,47067.99,40947.2085,2022-03-30,2,0,43651.36266666666,41196.01533333333,
1648684800000,47067.99,47600.0,45200.0,45510.34,48645.12667,2022-03-31,3,0,43944.452,41323.15833333333,
1648771200000,45510.35,46720.09,44200.0,46283.49,56271.06474,2022-04-01,4,0,44302.158,41453.43483333334,
1648857600000,46283.49,47213.0,45620.0,45811.0,37073.53582,2022-04-02,5,0,44572.390666666666,41572.041666666664,
1648944000000,45810.99,47444.11,45530.92,46407.35,33394.67794,2022-04-03,6,0,44852.80533333334,41730.55816666667,
1649030400000,46407.36,46890.71,45118.0,46580.51,44641.87514,2022-04-04,0,0,45207.36533333334,41885.039833333336,
1649116800000,46580.5,47200.0,45353.81,45497.55,42192.74852,2022-04-05,1,0,45507.052,41950.428166666665,
1649203200000,45497.54,45507.14,43121.0,43170.47,60849.32936,2022-04-06,2,0,45560.808,41980.22616666667,
1649289600000,43170.47,43900.99,42727.35,43444.19,37396.54156,2022-04-07,3,0,45598.23666666667,41997.94816666667,
1649376000000,43444.2,43970.62,42107.14,42252.01,42375.04203,2022-04-08,4,0,45482.27333333333,41971.48183333334,
1649462400000,42252.02,42800.0,42125.48,42753.97,17891.66047,2022-04-09,5,0,45378.327333333335,41949.99816666667,
1649548800000,42753.96,43410.3,41868.0,42158.85,22771.09403,2022-04-10,6,0,45221.49933333333,41913.100333333336,
1649635200000,42158.85,42414.71,39200.0,39530.45,63560.44721,2022-04-11,0,0,44735.012,41847.01716666667,
1649721600000,39530.45,40699.0,39254.63,40074.94,57751.01778,2022-04-12,1,0,44265.194,41808.704000000005,
1649808000000,40074.95,41561.31,39588.54,41147.79,41342.27254,2022-04-13,2,0,43846.060000000005,41790.869333333336,
1649894400000,41147.78,41500.0,39551.94,39942.38,36807.01401,2022-04-14,3,0,43371.01933333334,41755.681333333334,
1649980800000,39942.37,40870.36,39766.4,40551.9,24026.35739,2022-04-15,4,0,43040.45666666667,41722.613999999994,
1650067200000,40551.9,40709.35,39991.55,40378.71,15805.44718,2022-04-16,5,0,42646.80466666667,41653.178166666665,
1650153600000,40378.7,40595.67,39546.17,39678.12,19988.49259,2022-04-17,6,0,42237.946,41583.254166666666,
1650240000000,39678.11,41116.73,38536.51,40801.13,54243.49575,2022-04-18,0,0,41864.198,41588.011333333336,
1650326400000,40801.13,41760.0,40571.0,41493.18,35788.85843,2022-04-19,1,0,41525.04266666666,41613.32366666666,
1650412800000,41493.19,42199.0,40820.0,41358.19,40877.35041,2022-04-20,2,0,41249.085333333336,41634.640666666666,
1650499200000,41358.19,42976.0,39751.0,40480.01,59316.27657,2022-04-21,3,0,41069.721333333335,41669.526,
1650585600000,40480.01,40795.06,39177.0,39709.18,46664.0196,2022-04-22,4,0,40820.72066666667,41714.543,
1650672000000,39709.19,39980.0,39285.0,39441.6,20291.42375,2022-04-23,5,0,40633.36,41734.730833333335,
1650758400000,39441.61,39940.0,38929.62,39450.13,26703.61186,2022-04-24,6,0,40413.10400000001,41771.39950000001,
1650844800000,39450.12,40616.0,38200.0,40426.08,63037.12784,2022-04-25,0,0,40297.586,41806.380666666664,
1650931200000,40426.08,40797.31,37702.26,38112.65,66650.258,2022-04-26,1,0,40203.066,41787.93866666666,
1651017600000,38112.64,39474.72,37881.31,39235.72,57083.12272,2022-04-27,2,0,40147.118,41789.922000000006,
1651104000000,39235.72,40372.63,38881.43,39742.07,56086.6715,2022-04-28,3,0,40053.403333333335,41823.971999999994,
1651190400000,39742.06,39925.25,38175.0,38596.11,51453.65715,2022-04-29,4,0,39963.652,41747.907166666664,
1651276800000,38596.11,38795.38,37578.2,37630.8,35321.18989,2022-04-30,5,0,39768.912,41634.73383333334,
1651363200000,37630.8,38675.0,37386.38,38468.35,38812.24104,2022-05-01,6,0,39641.55466666666,41544.323333333334,
1651449600000,38468.35,39167.34,38052.0,38525.16,53200.92628,2022-05-02,0,0,39564.69066666667,41478.84266666667,
1651536000000,38525.16,38651.51,37517.8,37728.95,40316.45358,2022-05-03,1,0,39359.87866666667,41455.18083333333,
1651622400000,37728.95,40023.77,37670.0,39690.0,62574.61736,2022-05-04,2,0,39239.666666666664,41460.04816666667,
1651708800000,39690.0,39845.51,35571.9,36552.97,88722.43355,2022-05-05,3,0,38919.318666666666,41428.917499999996,
1651795200000,36552.97,36675.63,35258.0,36013.77,68437.80187,2022-05-06,4,0,38621.56933333333,41396.013666666666,
1651881600000,36013.77,36146.3,34785.0,35472.39,34281.70682,2022-05-07,5,0,38339.11666666667,41341.70966666667,
1651968000000,35472.4,35514.22,33713.95,34038.4,72445.64344,2022-05-08,6,0,37978.90333333333,41209.98783333333,
1652054400000,34038.39,34243.15,30033.33,30076.31,191876.926428,2022-05-09,0,0,37353.981999999996,41054.22633333333,
1652140800000,30074.23,32658.99,29730.4,31017.1,165532.00311,2022-05-10,1,0,36726.71666666667,40925.68516666666,
1652227200000,31017.11,32162.59,27785.0,29103.94,207063.739278,2022-05-11,2,0,36126.136000000006,40763.9615,
1652313600000,29103.94,30243.0,26700.0,29029.75,204507.263138,2022-05-12,3,0,35445.738000000005,40618.168333333335,
1652400000000,29029.74,31083.37,28751.67,29287.05,97872.36957,2022-05-13,4,0,34748.736666666664,40445.09633333333,
1652486400000,29287.05,30343.27,28630.0,30086.74,51095.87863,2022-05-14,5,0,34181.44533333333,40291.86983333333,
1652572800000,30086.74,31460.0,29480.0,31328.89,46275.66912,2022-05-15,6,0,33761.318,40128.78466666667,
1652659200000,31328.89,31328.9,29087.04,29874.01,73082.19658,2022-05-16,0,0,33188.362,39944.71983333333,
1652745600000,29874.01,30788.37,29450.38,30444.93,56724.13307,2022-05-17,1,0,32649.68,39756.17683333334,
1652832000000,30444.93,30709.99,28654.47,28715.32,59749.15799,2022-05-18,2,0,32048.771333333334,39531.41333333333,
1652918400000,28715.33,30545.18,28691.38,30319.23,67877.36415,2022-05-19,3,0,31424.053333333333,39349.032,
1653004800000,30319.22,30777.33,28730.0,29201.01,60517.25325,2022-05-20,4,0,30933.922666666665,39152.34466666667,
1653091200000,29201.01,29656.18,28947.28,29445.06,20987.13124,2022-05-21,5,0,30496.00866666667,38937.02683333334,
1653177600000,29445.07,30487.99,29255.11,30293.94,36158.98748,2022-05-22,6,0,30150.778666666665,38727.21316666667,
1653264000000,30293.93,30670.51,28866.35,29109.15,63901.49932,2022-05-23,0,0,29822.162,38479.174666666666,
1653350400000,29109.14,29845.86,28669.0,29654.58,59442.96036,2022-05-24,1,0,29794.046666666665,38234.865000000005,
1653436800000,29654.58,30223.74,29294.21,29542.15,59537.38659,2022-05-25,2,0,29695.716666666667,37985.37966666667,
1653523200000,29542.14,29886.64,28019.56,29201.35,94581.65463,2022-05-26,3,0,29702.210666666666,37691.60616666667,
1653609600000,29201.35,29397.66,28282.9,28629.8,90998.5201,2022-05-27,4,0,29675.547333333336,37383.399333333335,
1653696000000,28629.81,29266.0,28450.0,29031.33,34479.35127,2022-05-28,5,0,29658.499333333333,37076.67483333334,
1653782400000,29031.33,29587.78,28839.21,29468.1,27567.34764,2022-05-29,6,0,29617.256666666668,36783.34333333334,
1653868800000,29468.1,32222.0,29299.62,31734.22,96785.9476,2022-05-30,0,0,29644.278666666665,36553.74133333333,
